system:index,AMOSTRAS,AMOSTRA_AM,BioNB,CARTA_2,CLASS_2022,DECLIVIDAD,LAT,LON,NEW_PROB,NEW_WEIGHT,PESO_VOT,PROB_AMOS2,StateNB,TARGETID,VAL_PESO,classification,reference,year,.geo
00000000000000004c1e_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.82367228,-44.5377014,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17275,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c2f_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.58543907,-44.1472038,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17314,0.3333333333333333,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c34_0,Treinamento,1,4,SA-23-Z,PASTAGEM,D2,-3.43946741,-44.5120994,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17325,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c3e_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.87928257,-44.3520196,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17357,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f92_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.97306668,-43.984968,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,2115,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f98_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.2505517,-42.4458844,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16642,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f9b_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.76707842,-43.8709718,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16646,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fa9_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.17293726,-42.2448415,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,12016,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fb2_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.7631304,-43.935381,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16683,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fb8_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.82798419,-43.0490133,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16689,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fbb_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.67797011,-43.362705,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16695,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fc3_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.39365333,-43.2258018,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16718,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fc8_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.7929499,-43.5661734,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16726,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fcb_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.20015621,-43.5031117,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16735,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fd3_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.79483636,-43.3535422,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,712,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fdc_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.81423997,-43.3950444,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16781,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fe2_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.07214629,-43.7041547,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,15176,0.5,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fe4_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.82313329,-43.884716,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16799,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fe7_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.89437427,-43.165435,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16816,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fec_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.52651416,-43.5076931,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16766,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ff1_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.19207138,-42.0432595,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,722,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005015_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.0069286,-43.5122745,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16916,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005016_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.86005405,-42.1920205,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16917,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005021_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.73473907,-42.1874391,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16283,0.5,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005023_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.65766361,-43.8038677,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16352,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000502c_0,,0,4,SA-23-Z,FLORESTA PLANTADA,D1,-3.19853925,-43.537607,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16949,0.5,9,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005035_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.36616488,-42.2655926,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,13678,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000503f_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.74983076,-42.4895426,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,13835,0.5,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005046_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.08616,-43.9701458,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17017,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005050_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.82511416,-42.9622361,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17030,0.5,21,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005055_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.60592065,-43.5446139,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17039,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005070_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.33382553,-44.1294171,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17092,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000507b_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.66359249,-43.7777267,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17118,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000507f_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.0761887,-42.5396686,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17127,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005087_0,,0,4,SA-23-Z,PASTAGEM,D2,-2.88269159,-42.2990099,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,11549,0.5,4,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000508e_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.40524159,-43.3247063,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,12913,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005090_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.82960116,-42.0208915,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17155,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050a0_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.54510928,-42.9538817,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,11934,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050b3_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.57610116,-43.3422234,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16632,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050c3_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.16808636,-43.5327561,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17235,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050c7_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.99624322,-43.1088411,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17245,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050c9_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.6983573,-43.9782307,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17247,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050cf_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.01501343,-43.7090056,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17255,0.5,4,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050d5_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.41170946,-42.6102761,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,11898,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050e3_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.65425459,-43.3435709,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,11373,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050ea_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.91826488,-43.16274,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17311,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050ee_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.29933022,-44.1121695,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17319,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050f0_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.96794629,-43.4837081,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17324,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050f1_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.71156253,-43.7901234,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17327,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050fe_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.20150369,-43.2355036,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,15597,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005105_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.50118167,-43.6162994,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000510d_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.91674232,-43.5712938,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17371,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000510f_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.81056145,-43.2947924,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,129,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005117_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.39823473,-43.759401,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17384,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005120_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.65479358,-43.5076931,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,16823,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005121_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.34595278,-43.7863505,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,625,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005123_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.18560351,-42.295237,1.1349142731664706E-5,56646.228228228174,4.718182933388697E-6,1.4154548800166094E-5,21.0,11587,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005127_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.71974177,-43.1840301,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,3162,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000512d_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.94099683,-43.5093101,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17415,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000513a_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.42572318,-43.5074236,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,14112,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000513b_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.42356723,-43.3980088,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17437,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005140_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.10259917,-42.9794837,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17442,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005144_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-2.81639592,-43.0570982,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17450,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005145_0,,0,4,SA-23-Z,PASTAGEM,D3,-3.04061542,-43.1279752,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17453,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000514b_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.18048311,-42.6008438,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17463,1,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005150_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.52301073,-44.1601395,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17469,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005152_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.16458293,-43.9264877,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,109,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005153_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.5540026,-42.6000353,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17475,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005156_0,,0,4,SA-23-Z,PASTAGEM,D4,-3.97980405,-43.8205763,1.1699780044135136E-5,56424.67187500017,7.199864642544699E-6,1.4399729285089397E-5,21.0,3507,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005159_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D4,-3.67150224,-43.8025202,1.1699780044135136E-5,56424.67187500017,7.199864642544699E-6,1.4399729285089397E-5,21.0,17485,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000515b_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D4,-3.47854412,-44.0954608,1.1699780044135136E-5,56424.67187500017,7.199864642544699E-6,1.4399729285089397E-5,21.0,1841,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005653_0,,0,4,SA-23-Z,LAVOURA TEMPORÁRIA,D1,-3.40955351,-42.0230474,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,22.0,16661,1,3,19,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005654_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.91135242,-42.318683,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16668,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005655_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.46345242,-42.1319232,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16760,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000565b_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.88036055,-42.4550473,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16858,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000565d_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.98330748,-42.4103112,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16959,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000565f_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.82376668,-42.2022613,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,16985,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005668_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.85637553,-42.2157361,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,17131,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005670_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.72405369,-42.2704435,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,22.0,12337,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005671_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.67823961,-42.415701,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,22.0,17378,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005672_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.45536759,-42.0677835,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,22.0,17404,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005674_0,,0,4,SA-23-Z,PASTAGEM,D3,-3.64590026,-42.517031,1.1349142731664706E-5,56646.228228228174,4.718182933388697E-6,1.4154548800166094E-5,22.0,17452,0.3333333333333333,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005675_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.55157715,-42.0473019,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,22.0,17458,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005aa5_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.9722582,-42.694089,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,451,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005aa9_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.53190405,-42.2243599,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16849,0.5,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ab6_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.60817102,-42.5151445,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,2073,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ab9_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.5143869,-42.3049388,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,14024,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005abc_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.55723654,-42.3229949,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,22.0,12950,0.5,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005abd_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-3.99812968,-42.6843871,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,22.0,2113,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ac0_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D4,-3.76286091,-42.317066,1.1699780044135136E-5,56424.67187500017,7.199864642544699E-6,1.4399729285089397E-5,22.0,17486,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ac1_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D4,-3.94018835,-42.665253,1.1699780044135136E-5,56424.67187500017,7.199864642544699E-6,1.4399729285089397E-5,22.0,13676,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b70_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.77229322,-44.060696,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16834,0.5,21,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f8c_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.05409015,-42.9770583,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16621,1,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f97_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.25890603,-42.5396686,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16638,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f9a_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.88188311,-43.9143604,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,15890,0.5,15,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
